id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop;ano
73863;29/09/2017;sexta-feira;08:20:00;DF;40;3;BRASILIA;Não guardar distância de segurança;Colisão com objeto estático;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Aclive;Sim;1;0;0;0;1;0;0;1;-16,003145;-47,983944;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
75069;02/10/2017;segunda-feira;17:30:00;DF;70;14,8;BRASILIA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Chuva;Dupla;Reta;Sim;8;0;2;0;5;1;2;4;-15,79912578;-48,18321488;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
75186;08/05/2017;segunda-feira;13:00:00;DF;70;11;BRASILIA;Ingestão de Álcool;Colisão lateral;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;1;1;1;3;-15,78911509;-48,14741135;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
75883;06/10/2017;sexta-feira;07:20:00;DF;40;2,8;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;4;0;1;0;2;1;1;4;-16,00055399;-47,98450738;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
76848;15/06/2017;quinta-feira;16:20:00;DF;60;26;BRASILIA;Defeito Mecânico no Veículo;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;0;1;1;2;-16,003504;-48,245281;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2017
76888;09/10/2017;segunda-feira;11:45:00;DF;70;10;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-15,7868696;-48,1396803;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
79606;20/10/2017;sexta-feira;02:40:00;DF;20;8,5;BRASILIA;Condutor Dormindo;Colisão com objeto estático;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Dupla;Retorno Regulamentado;Sim;5;1;0;1;3;0;1;2;-15,65512175;-47,78584957;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
80874;24/10/2017;terça-feira;19:20:00;DF;251;14,4;BRASILIA;Carga excessiva e/ou mal acondicionada;Tombamento;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Interseção de Vias;Não;2;0;0;0;1;1;0;2;-15,94325601;-47,60354519;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
82009;29/10/2017;domingo;05:20:00;DF;40;3;BRASILIA;Pista Escorregadia;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Curva;Não;2;0;0;0;2;0;0;2;-16,00105934;-47,9845047;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
82083;29/10/2017;domingo;12:00:00;DF;70;6,6;BRASILIA;Velocidade Incompatível;Derramamento de carga;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Declive;Não;2;0;0;0;1;1;0;2;-15,78920284;-48,11101285;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
82256;30/10/2017;segunda-feira;02:30:00;DF;20;19;BRASILIA;Defeito Mecânico no Veículo;Incêndio;Sem Vítimas;Plena Noite;Decrescente;Nublado;Dupla;Aclive;Sim;1;0;0;0;1;0;0;1;-15,612175;-47,700928;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
82457;30/10/2017;segunda-feira;18:30:00;DF;20;18,2;BRASILIA;Pista Escorregadia;Colisão com objeto estático;Sem Vítimas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;"Declive;Reta";Sim;2;0;0;0;1;1;0;2;-15,61603131;-47,70718575;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
83459;04/11/2017;sábado;06:35:00;DF;70;9,3;BRASILIA;Ingestão de Álcool;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-15,78529008;-48,13429367;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
83608;04/11/2017;sábado;19:10:00;DF;20;16,4;BRASILIA;Pista Escorregadia;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Declive;Sim;2;0;1;0;1;0;1;2;-15,62387651;-47,72193072;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
84231;07/11/2017;terça-feira;08:10:00;DF;60;3;BRASILIA;Pista Escorregadia;Colisão transversal;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;3;0;0;0;2;1;0;3;-15,88457427;-48,06683838;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2017
84607;08/11/2017;quarta-feira;21:20:00;DF;80;20;BRASILIA;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim;2;1;0;0;1;0;0;2;-15,665005;-48,203583;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
84833;09/11/2017;quinta-feira;21:45:00;DF;80;5,4;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;Reta;Não;4;0;0;0;4;0;0;4;-15,731198;-48,148598;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
84882;10/11/2017;sexta-feira;04:20:00;DF;20;50;BRASILIA;Condutor Dormindo;Saída de leito carroçável;Sem Vítimas;Plena Noite;Decrescente;Chuva;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-15,58232293;-47,36884117;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
85353;11/11/2017;sábado;15:30:00;DF;70;12,9;BRASILIA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;4;0;2;0;2;0;2;2;-15,79431833;-48,16558599;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
85380;11/11/2017;sábado;17:20:00;DF;60;27;BRASILIA;Defeito Mecânico no Veículo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Não;2;0;2;0;0;0;2;1;-15,7942287;-47,8821658;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2017
86178;14/11/2017;terça-feira;19:30:00;DF;60;2,6;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,88901315;-48,08337649;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2017
86959;13/03/2017;segunda-feira;12:25:00;DF;70;13;BRASILIA;Ingestão de Álcool;Tombamento;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Rotatória;Não;2;0;0;0;1;1;0;2;-15,7961508;-48,17286015;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
88022;21/11/2017;terça-feira;10:47:00;DF;70;9,2;BRASILIA;Desobediência às normas de trânsito pelo condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,78542366;-48,13369522;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
88849;24/11/2017;sexta-feira;17:10:00;DF;60;30,3;BRASILIA;Desobediência às normas de trânsito pelo condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Declive;Sim;2;0;0;0;1;1;0;2;-16,04120445;-48,25631976;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2017
89550;27/11/2017;segunda-feira;05:25:00;DF;80;13;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-15,728034;-48,193768;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
90102;29/11/2017;quarta-feira;13:20:00;DF;20;0;BRASILIA;Falta de Atenção à Condução;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Declive;Sim;2;0;1;0;0;1;1;2;-15,688145;-47,858797;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
90670;15/07/2017;sábado;00:20:00;DF;251;11,4;BRASILIA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;0;2;0;1;0;2;2;-15,96676953;-47,58910771;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
91807;05/12/2017;terça-feira;12:20:00;DF;40;2;BRASILIA;Pista Escorregadia;Colisão com objeto estático;Sem Vítimas;Pleno dia;Crescente;Chuva;Simples;Reta;Sim;2;0;0;0;1;1;0;2;-15,99435;-47,985947;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
92141;06/12/2017;quarta-feira;18:00:00;DF;60;1,7;BRASILIA;Defeito Mecânico no Veículo;Colisão transversal;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;4;0;0;0;1;3;0;4;-15,88659692;-48,0753341;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2017
92342;07/12/2017;quinta-feira;15:00:00;DF;60;3;BRASILIA;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;1;0;0;1;1;0;3;-15,89005894;-48,08682024;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2017
92422;07/12/2017;quinta-feira;19:40:00;DF;70;0,4;BRASILIA;Mal Súbito;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-15,79350792;-48,05839956;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
92954;06/11/2017;segunda-feira;19:20:00;DF;70;3,3;BRASILIA;Defeito Mecânico no Veículo;Engavetamento;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;5;0;0;0;5;0;0;5;-15,80198359;-48,08372405;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
93118;09/12/2017;sábado;23:45:00;DF;20;35;BRASILIA;Carga excessiva e/ou mal acondicionada;Tombamento;Sem Vítimas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Não;2;0;0;0;1;1;0;2;-15,58213691;-47,55642414;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
93147;10/12/2017;domingo;02:30:00;DF;20;19;BRASILIA;Velocidade Incompatível;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;"Reta;Declive";Não;11;1;5;0;5;0;5;8;-15,61712564;-47,70943075;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
93646;11/12/2017;segunda-feira;18:20:00;DF;20;20,4;BRASILIA;Pista Escorregadia;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Sim;4;0;3;0;1;0;3;2;-15,60774423;-47,6873374;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
96587;21/12/2017;quinta-feira;17:40:00;DF;40;0,3;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-15,97922518;-47,98897862;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
96908;22/12/2017;sexta-feira;15:50:00;DF;40;6,1;BRASILIA;Não guardar distância de segurança;Colisão lateral;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Sim;4;0;0;0;3;1;0;4;-16,03157366;-47,97882286;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
97054;22/12/2017;sexta-feira;22:05:00;DF;40;1,4;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,989797;-47,989946;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
98523;27/12/2017;quarta-feira;02:40:00;DF;20;13,9;BRASILIA;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;4;0;1;0;3;0;1;2;-15,63523161;-47,74192465;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
114566;11/11/2017;sábado;18:05:00;DF;20;12;BRASILIA;Desobediência às normas de trânsito pelo condutor;Queda de ocupante de veículo;Sem Vítimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Não;3;0;0;0;2;2;0;4;-15,64204155;-47,75614411;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
131516;11/11/2017;sábado;00:01:00;DF;60;9;BRASILIA;Falta de Atenção à Condução;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Chuva;Simples;Viaduto;Sim;1;0;0;0;1;0;0;1;-15,90735263;-48,14200401;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2017
11221;11/02/2017;sábado;20:50:00;DF;20;13,7;BRASILIA;Falta de Atenção do Pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;4;0;0;1;2;1;1;3;-15,6364639;-47,7439296;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
12418;16/02/2017;quinta-feira;13:15:00;DF;70;19,5;BRASILIA;Falta de Atenção à Condução;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;"Curva;Declive";Não;2;0;0;0;1;1;0;2;-15,78942253;-48,22485891;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
37280;14/05/2017;domingo;19:05:00;DF;60;16,9;BRASILIA;Falta de Atenção à Condução;Saída de leito carroçável;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Curva;Não;2;0;0;0;1;1;0;2;-15,97321185;-48,19266558;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2017
46020;14/06/2017;quarta-feira;13:15:00;DF;20;5,9;BRASILIA;Carga excessiva e/ou mal acondicionada;Capotamento;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;"Ponte;Reta";Sim;2;0;0;0;1;1;0;2;-15,66649873;-47,80902494;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
70499;15/09/2017;sexta-feira;23:10:00;DF;80;5,3;BRASILIA;Falta de Atenção à Condução;Colisão transversal;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de Vias;Não;3;0;0;0;2;1;0;3;-15,72929914;-48,12402248;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
75770;05/10/2017;quinta-feira;18:45:00;DF;70;8;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Sim;3;0;1;0;1;1;1;3;-15,78346776;-48,12800556;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
43;01/01/2017;domingo;04:15:00;DF;60;4,3;BRASILIA;Desobediência às normas de trânsito pelo condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;5;0;3;0;2;0;3;2;-15,89353144;-48,09845149;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2017
50;01/01/2017;domingo;05:50:00;DF;70;19;BRASILIA;Ingestão de Álcool;Colisão com objeto estático;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Curva;Não;4;0;3;0;1;0;3;1;-15,78696768;-48,22963715;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
58;01/01/2017;domingo;06:25:00;DF;20;13;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,63807938;-47,7480948;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
173;01/01/2017;domingo;16:00:00;DF;251;15;BRASILIA;Sinalização da via insuficiente ou inadequada;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;5;0;4;0;1;0;4;1;-15,93896445;-47,6062113;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
186;01/01/2017;domingo;16:45:00;DF;70;16;BRASILIA;Ingestão de Álcool;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-15,7942287;-47,8821658;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
647;03/01/2017;terça-feira;05:20:00;DF;20;17,2;BRASILIA;Velocidade Incompatível;Capotamento;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;0;1;0;1;-15,62053636;-47,71549431;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
685;03/01/2017;terça-feira;09:30:00;DF;40;3,7;BRASILIA;Mal Súbito;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-16,01121239;-47,98253864;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
829;03/01/2017;terça-feira;20:20:00;DF;80;1,3;BRASILIA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Não;4;0;3;0;1;0;3;2;-15,733216;-48,086511;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
851;03/01/2017;terça-feira;21:40:00;DF;70;10,2;BRASILIA;Falta de Atenção à Condução;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;2;0;0;0;2;1;-15,7942287;-47,8821658;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
903;04/01/2017;quarta-feira;07:10:00;DF;20;19;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,61170698;-47,70004034;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
970;04/01/2017;quarta-feira;12:15:00;DF;20;11;BRASILIA;Defeito Mecânico no Veículo;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Declive;Sim;1;0;1;0;0;0;1;1;-15,64867004;-47,77097848;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
1095;04/01/2017;quarta-feira;19:55:00;DF;20;57,3;BRASILIA;Pista Escorregadia;Capotamento;Sem Vítimas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-15,58451383;-47,35596657;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
1372;01/01/2017;domingo;07:50:00;DF;20;31;BRASILIA;Condutor Dormindo;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;2;0;0;0;2;1;-15,592531;-47,594936;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
1384;06/01/2017;sexta-feira;02:05:00;DF;40;5,5;BRASILIA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;2;0;0;0;2;1;-9,10209674;-105,0292969;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
1425;06/01/2017;sexta-feira;07:30:00;DF;70;2,8;BRASILIA;Falta de Atenção à Condução;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;2;0;1;0;2;2;-15,802489;-48,081527;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
1555;06/01/2017;sexta-feira;16:50:00;DF;60;15;BRASILIA;Ingestão de Álcool;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Declive;Não;3;0;1;2;0;0;3;1;-15,943619;-48,172115;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2017
1559;06/01/2017;sexta-feira;17:20:00;DF;40;4,2;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;4;0;0;0;4;0;0;4;-16,01370803;-47,98197177;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
1579;06/01/2017;sexta-feira;18:10:00;DF;20;21,3;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-15,60195754;-47,68167257;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
1588;06/01/2017;sexta-feira;19:10:00;DF;20;10,1;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,64984779;-47,77301696;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
1859;07/01/2017;sábado;19:00:00;DF;40;4,5;BRASILIA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-16,0153735;-47,98173666;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
1868;07/01/2017;sábado;19:20:00;DF;20;24,4;BRASILIA;Avarias e/ou desgaste excessivo no pneu;Capotamento;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Dupla;Curva;Não;4;0;4;0;0;0;4;1;-15,59583907;-47,6548478;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
1967;08/01/2017;domingo;01:50:00;DF;70;18,2;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;5;0;1;0;4;0;1;2;-15,790532;-48,21302;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
2189;08/01/2017;domingo;20:10:00;DF;70;3,7;BRASILIA;Ingestão de Álcool;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Curva;Sim;5;0;4;0;1;0;4;2;-15,80239136;-48,08318853;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
2363;09/01/2017;segunda-feira;10:36:00;DF;40;1,9;BRASILIA;Avarias e/ou desgaste excessivo no pneu;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;2;0;0;0;2;1;-15,99316961;-47,98599064;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
2472;09/01/2017;segunda-feira;18:00:00;DF;20;56,8;BRASILIA;Avarias e/ou desgaste excessivo no pneu;Capotamento;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;1;0;0;0;1;0;0;1;-15,58614149;-47,3602581;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
2612;10/01/2017;terça-feira;13:50:00;DF;40;6;BRASILIA;Desobediência às normas de trânsito pelo condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;0;0;1;1;0;2;-16,03714699;-47,97945854;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
2661;10/01/2017;terça-feira;17:10:00;DF;70;8,8;BRASILIA;Falta de Atenção à Condução;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,78401082;-48,12974873;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
2735;11/01/2017;quarta-feira;00:03:00;DF;251;5;BRASILIA;Defeito na Via;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;4;0;0;3;1;0;3;1;-16,007332;-47,552052;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
2960;11/01/2017;quarta-feira;20:20:00;DF;40;1;BRASILIA;Não guardar distância de segurança;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-15,985532;-47,987747;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
3299;13/01/2017;sexta-feira;06:45:00;DF;70;19,7;BRASILIA;Ingestão de Substâncias Psicoativas;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Curva;Não;2;0;1;0;1;0;1;2;-15,78501641;-48,23132515;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
3334;13/01/2017;sexta-feira;09:40:00;DF;60;1;BRASILIA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-16,06419075;-48,26452643;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2017
3689;14/01/2017;sábado;12:05:00;DF;20;45;BRASILIA;Falta de Atenção à Condução;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Aclive;Não;2;0;2;0;0;0;2;1;-15,55259875;-47,54925728;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
3763;14/01/2017;sábado;17:45:00;DF;80;17,6;BRASILIA;Sinalização da via insuficiente ou inadequada;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Declive;Sim;2;0;1;0;1;0;1;1;-15,6878689;-48,20591247;SPRF-DF;DEL01-DF;UOP02-DEL03-DF;2017
3859;14/01/2017;sábado;22:50:00;DF;20;31;BRASILIA;Falta de Atenção à Condução;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;3;0;1;0;1;1;1;2;-15,59392825;-47,59887186;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
4012;15/01/2017;domingo;12:30:00;DF;20;9;BRASILIA;Ingestão de Substâncias Psicoativas;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;1;1;0;1;1;-15,65409004;-47,78152585;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;2017
4305;16/01/2017;segunda-feira;10:30:00;DF;60;26;BRASILIA;Falta de Atenção à Condução;Capotamento;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Curva;Não;1;0;0;0;1;0;0;1;-16,003504;-48,245281;SPRF-DF;DEL01-DF;UOP01-DEL03-DF;2017
4384;16/01/2017;segunda-feira;15:15:00;DF;251;24;BRASILIA;Falta de Atenção à Condução;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Declive;Não;3;1;0;2;0;0;2;2;-15,955816;-47,6723;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;2017
